Make,Model,per.Accident.Uninjured,per.A.Minor.Injuries,per.A.Serious.Injuries,per.Accident.Deaths,Aircraft.Accidents,Aircraft.Observations,per.Accident.Severity,Total.Severity,Total.Aircraft.Deaths,Accident.Rate,Mortality.Rate,Survival.Rate
MCDONNELL DOUGLAS,AH-64D,2.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.25,0.75
HILLER,UH12-C,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCDONNELL DOUGLAS,500-E,2.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
HILLER,UH12DJ3,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCDONALD HOWARD BRIAN,ZENAIR 701,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCDANIELS,KITFOX CLASSIC IV,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HIMSL VINCENT S,VANS RV-8,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HINE T L/JOHNSON R,BUSH WACKER,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HISPANO AVIACION,HA-200 SAETA,2.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
"HOFFMAN, WOLF, FLUGZEUGBAU",SUPER DIMONA HK 36R,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HOGARTY,LANCAIR IV P,2.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MCCOWAN STEVE A,SHTTD,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HOLDEN FRANK JOSEPH,RANS S6ES,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCCONNELL,LANCAIR 320,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HOLLIER B C,VANS RV-8,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HOLM MICHAEL J,KITFOX IV 1200,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HILLER,OH-23B,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCDONNELL DOUGLAS,MD 369HS,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HELIO,H391B,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCDONNELL DOUGLAS,MD-11/F,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HELIO,U-10D,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCINTOSH DONALD W,KITFOX SERIES 7,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HELMETAG,GLASSAIR III,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HENDERSON CLIFFORD S,SUPER BEAR CSH-1,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HENDERSON MICHAEL E,GLASTAR,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCHOLLAND C L,SOLITARE,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HENDRICKS GEORGE DAVID JR,RV8,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HENRY STEVEN J,JUST ACFT SUPERSTOL,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCFARLAND,ROTORWAY EXEC,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HICKMAN,MURPHY REBEL,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCDONNELL DOUGLAS HELICOPTERS,369E,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCDONNELL DOUGLAS HELICOPTER,MD500,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HIGGINS,ACRO-SPORT II,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HILLER,12-C,2.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
HILLER,12-E,2.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
HILLER,12B,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HILLER,12C,2.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
MCDONNELL DOUGLAS,MD11 - F,2.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
MCDONNELL DOUGLAS,MD-600N,2.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
MCDONNELL DOUGLAS,MD-520N,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MEYERS,OTW-160,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HARRIS PIERCE,VELOCITY XL RG,2.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
MEYERS AIRCRAFT CO.,OTW-145,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
"MOONEY, DAN",ROTORWAY EXEC 90,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRENIER RAYMOND,VANS AIRCRAFT RV-8,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRETH,CIRRUS VK30,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRIFFIN TRANE INC.,STARDUSTER TOO,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRIFFITH-BOYD,LANCAIR 360,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRIFFITHS JAMES SYDNEY,KOKOPELLI SUPERPACER,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRIMM,RV-9A,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GROB,G 103 TWIN II,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOONEY,M20E - NO SERIES,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOONEY,M20/231,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOONEY,M20-F,2.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,1.0,0.0,1.0
MOONEY,M-2O,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRUM AMER,AA-5B,2.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
MOONEY,M-20B,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOONEY,M-20-E,2.0,0.0,1.0,1.0,2,2,8.0,16.0,2.0,1.0,0.25,0.75
MOONEY,M 20G,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOONEY,231,2.0,0.3333333333333333,0.0,0.0,3,3,0.3333333333333333,1.0,0.0,1.0,0.0,1.0
MONTANA,COYOTE,2.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
MONOCOUPE,90A,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRUMMAN,HU-16E,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRUMMAN,TR2,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MONKE,ROTEC RALLY 3,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRECO BRUNO,DOLPHIN 1,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOORE,Q-200,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRUMMAN AIRCRAFT ENG CORP,G-111,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOORE,QUICKSILVER MX II,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GLENN L SMITH,RV-8,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GLENN TIMOTHY C,SKYSTAR SERIES 5,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GLINES,SPORTSMAN GS-2,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GLOBE,9C-1B,2.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0
MORTON S. DISMUKE,SPENCER AMPHIB 1-12E,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MORTON,MUSTANG II,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GLOBE,SWIFT,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GLOBE,SWIFT GC1B,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GLOVER,RV-8,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MORRISON JOSEPH,Q2,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MORRISON,VANS RV-8,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GODKEY,KITFOX IV,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GOERTZ BUSHBY,MUSTING II,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GOLIAS,RV6,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
"MORGAN, MARVIN R.",ZENAIR CH701 STOL,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GOODE,AVID FLYER MK-IV,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GOODSELL LYNN A,CLASSIC 4,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GOVERNMENT AIRCRAFT FACT (GAF),N22S,2.0,1.0,1.0,1.0,2,2,9.0,18.0,2.0,1.0,0.2,0.8
GRAFF WILBUR C,BEARHAWK,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRAVES BRYON S,VANS RV-7A,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRAY,J-3 TRAINER,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MONI,MOTOR GLIDER,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MONAGHAN,GLASAIR,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HARRIS,BRC 540C,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HAGG,STARDUSTER TOO,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HALBROOK,RANS S-6S,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HALEY,HIGHLANDER,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HALL,KITFOX 1,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MIHLEBACH,WACO,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HALL-CAVALIER,SA-102.5,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HALLENDORF TOM,RV 6,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HALLEY KFT,APOLLO,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MID-SOUTH CUSTOM CRAFT INC,SH-2R,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MID STATE ULTRA LIGHT,CHALLENGER II,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HAMILTON,ROTORWAY EXEC 90,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HAMMOND,MH1,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HANSON,HANSON TAILWIND W-8,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HANSON,JUNGMANN 131E,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HARD,MAXAIR DRIFTER,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MICHAEL L. LUCKEY,SPORTSMAN 2 + 2,2.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
HARDIE,KIT FOX XL,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MICHAEL J ROBBINS,SEAREY,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HARMEL,RV6A,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HARMS,KITFOX SERIES 5,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MICCO AIRCRAFT COMPANY,MAC-145A,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HARPSTER,HAWK AERO TANDEM,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HAHN,RV-4,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MILESKI,ZENAIR,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MOHR,STARDUSTER TOO,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HAAS,RANS S-6,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GRUMMAN AMERICAN AVN. CORP.,AA 5,2.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,1.0,0.0,1.0
MOBI-LIGHT,CCX-2300,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MKII CORPORATION,LANCAIR LEGACY 2000,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GULFSTREAM,112TCA,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MITSUBISHI,MU-2B-6,2.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
GULFSTREAM,695A,2.0,0.5,0.5,0.5,2,2,4.5,9.0,1.0,1.0,0.14285714285714285,0.8571428571428572
GULFSTREAM,AA-5B,2.0,0.0,0.42857142857142855,0.42857142857142855,7,7,3.4285714285714284,24.0,3.0,1.0,0.15,0.85
GULFSTREAM,AA5B,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MITSUBISHI,MU-2-60,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GULFSTREAM,AMERICAN AA-5B,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GULFSTREAM,G-II,2.0,7.0,0.0,0.0,1,1,7.0,7.0,0.0,1.0,0.0,1.0
GULFSTREAM,GULFSTREAM G150,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MINTZ,VARI EZE,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MINICAB,HAWK,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GULFSTREAM AM CORP COMM DIV,695A,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MILLS,GS-2,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GULFSTREAM AMERICAN,AA1B,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MILLER/BELL,TR-1,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MILLER GREGORY SCOTT,GOT ROCKS,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
GULFSTREAM AMERICAN CORP,AA 5,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
HOLMES,CHALLENGER II,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCCLEERY,RANS S6ES,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
PIPER,PA601P,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LONGREN,CENTAUR L-13,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KALMAN GEORGE,LANCAIR 360,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LTV AEROSPACE INDUSTRIES,A7E,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LSA AMERICA INC,ALLEGRO,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LOWE/LAW,GLASAIR SH-3,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KARPAYEV VLADYSLAV V,RV-9,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KAUFMANN,VANS RV-10,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KEARSLEY,EXEC 162F,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KEITH KINDEN,REBEL,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LOOMIS,XENON 4,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KENDALL W R/MCLAUGHLIN J,RANS S-10 SAKOTA,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KENNEDY MICHAEL M,LANCAIR 320,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MCCANN,WHEELER EXPRESS/FT,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KENNEY,RV6,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LOGSTON,STARDUSTER SA100DL,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KERR,STARTDUSTER TOO,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KERR GERALD,VELOCITY SUV,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KILPATRICK,IV-1200,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KING,AVID FLYER C,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LOCKHEED,TV-2,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KINNER,SPORTSTER,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LOCKHEED,SP 2H,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LOCKHEED,P2V-5,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KAKELDEY RONALD O,SMITH PA12 EXP,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LUND,MUSTANG II,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JUDGE,Q2,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LUSCOMBE,8A/E,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JIM PRICE,PITTS SPECIAL S,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JODEL,D-11,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JODEL,D11S,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MADORIN,KITFOX III,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MADER,WAG-AERO 2+2,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JOHN H. KORB JR.,KITFOX III,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MACDONALD CRAIG,MAC CUB,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
MACADAMS,TITAN TORNADO 912,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JOHN THOMASON,LACO 145,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JOHNSON,AVID FLYER,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LYDON PATRICK F,SEAREY,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JOHNSON GLENN L,ZODIAC 601 XL,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JOHNSON KENNETH,SUPER CUB SPORT,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LUTKE,ROTOWAY EXEC 90,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JONES,HATZ CB1,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JONES,KITFOX III,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JONES RONALD C,BEARHAWK,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
JORDAN VALLEY LLC,CCX-2000,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
"JORDI, RONALD H.",CHALLENGER II,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LUSCOMBE,8EZ,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KIRBY,CHRISTEN EAGLE,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KIT FOX,IV,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KITFOX,57 SUPER SPORT,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LAMINAR,LANCAIR 360,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LEVY ADAM V,LEGACY 2000,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LETECKY ZAVODY,L-23 SUPER BLANIK,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LANNY RUNDELL,QUICKIE Q2,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LARK AVIATION,IS28B2,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LARRY GROOVER,EAGLE,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LARSEN,MARK V,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LARSON,MURPHY REBEL,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LET,BLANIK,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LAURITSEN RALPH M,RV 4,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LAWING THOMAS R,EXEC 162-F,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LAWWILL TED,ZODIAC 601XL,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LEARJET,23,2.0,0.0,0.875,0.875,8,8,7.0,56.0,7.0,1.0,0.23333333333333334,0.7666666666666666
LEARJET,24D,2.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
LEONARDO,AW139,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LEONARD WALTERS,AVID MAGNUM,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LENART,ROTORWAY EXEC 162F,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LEMUEL MAY,LEZA-LOCKWOOD AIRCAM,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LEARJET,LR-24D,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LEARJET,LR25B-XR,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LEE OSCAR D III,RV7,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LANCAIR,IVP,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LAKE,LA250,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KNIGHT,BD-4,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LAKE,LA2-200,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KNOX MARION L,RV-6A,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KODIAK,100,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LOBB KENNETH,CH 701,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KOSKELLA,LONG EZ,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KOVARS GARY D,ZENITH ZODIAK 601XL,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
LINWOOD R. LAWRENCE,VAN'S AIRCRAFT RV-9A,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KRAGNES,ACROSPORT II,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
KRALL,DRAGONFLY,2.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0
